timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580917,happy,443,49,51,53,34,8,14,603,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,588,23,14,17,43,46,16,511,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,379,6,38,28,53,7,30,539,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,367,51,29,50,11,18,32,45,Zygomaticus Major
1747580917,happy,24,24,20,8,58,15,39,535,Orbicularis oculi
1747580917,happy,565,36,17,3,56,20,40,32,Zygomaticus Major
1747580917,happy,17,39,11,6,49,8,36,529,Orbicularis oculi
1747580917,happy,218,43,9,29,38,12,28,456,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,575,12,40,7,52,7,26,234,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,361,27,38,6,46,56,47,553,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,414,47,22,20,41,13,53,229,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,558,32,12,50,9,25,23,304,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,376,20,12,6,35,23,12,613,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,542,20,42,47,19,28,46,430,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,521,48,43,6,53,42,6,594,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,391,40,34,20,10,12,12,51,Zygomaticus Major
1747580917,happy,55,5,42,46,10,47,9,517,Orbicularis oculi
1747580917,happy,321,25,38,15,12,48,20,27,Zygomaticus Major
1747580917,happy,240,31,40,29,58,44,55,7,Zygomaticus Major
1747580917,happy,314,43,37,7,5,33,49,56,Zygomaticus Major
1747580917,happy,574,32,52,48,30,6,46,320,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,334,20,29,24,7,42,44,596,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,310,3,6,57,22,16,35,437,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,405,26,36,32,45,51,53,412,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,31,6,29,36,51,47,55,335,Orbicularis oculi
1747580917,happy,288,25,14,33,4,42,6,425,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,289,27,54,20,49,15,26,44,Zygomaticus Major
1747580917,happy,526,50,59,8,10,37,50,32,Zygomaticus Major
1747580917,happy,534,22,47,39,34,20,14,475,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,594,33,38,56,52,33,44,287,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,471,18,38,37,15,53,32,305,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,321,51,40,35,2,12,39,296,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,13,53,45,17,8,54,21,617,Orbicularis oculi
1747580917,happy,337,22,32,49,10,45,56,45,Zygomaticus Major
1747580917,happy,537,50,15,7,21,24,12,412,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,222,53,26,40,55,19,37,44,Zygomaticus Major
1747580917,happy,484,11,46,19,9,30,16,34,Zygomaticus Major
1747580917,happy,35,14,8,6,29,37,38,564,Orbicularis oculi
1747580917,happy,548,50,12,50,37,46,7,25,Zygomaticus Major
1747580917,happy,389,41,24,5,13,7,24,496,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,298,39,25,35,32,51,22,49,Zygomaticus Major
1747580917,happy,192,41,50,40,14,22,10,34,Zygomaticus Major
1747580917,happy,612,12,49,25,23,7,29,302,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,627,8,5,55,18,45,23,552,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,525,6,22,48,46,13,9,249,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,357,7,51,48,26,22,4,351,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,409,12,22,52,44,30,37,10,Zygomaticus Major
1747580917,happy,338,14,52,15,35,56,13,43,Zygomaticus Major
1747580917,happy,298,12,39,54,5,8,30,27,Zygomaticus Major
1747580917,happy,456,10,39,11,33,47,6,40,Zygomaticus Major
1747580917,happy,436,49,30,28,25,14,50,11,Zygomaticus Major
1747580917,happy,550,23,42,35,9,30,42,327,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,469,39,51,12,52,31,32,468,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,47,52,10,42,42,23,31,358,Orbicularis oculi
1747580917,happy,330,22,30,41,39,20,43,393,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,349,11,16,26,49,20,17,24,Zygomaticus Major
1747580917,happy,50,16,44,21,37,30,9,454,Orbicularis oculi
1747580917,happy,365,18,12,24,50,52,51,48,Zygomaticus Major
1747580917,happy,324,44,12,20,53,21,57,39,Zygomaticus Major
1747580917,happy,540,40,15,13,9,6,50,17,Zygomaticus Major
1747580917,happy,503,35,37,38,8,23,40,372,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,552,22,28,19,27,15,46,489,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,292,22,7,11,46,39,28,396,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,40,8,11,45,37,3,41,263,Orbicularis oculi
1747580917,happy,303,55,10,25,23,9,47,397,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,579,41,50,51,10,10,6,20,Zygomaticus Major
1747580917,happy,317,4,41,51,26,40,17,550,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,276,15,13,22,2,53,27,254,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,318,13,54,6,23,48,36,56,Zygomaticus Major
1747580917,happy,620,40,14,3,15,22,9,503,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,410,48,22,10,8,38,53,22,Zygomaticus Major
1747580917,happy,35,24,50,53,17,49,14,382,Orbicularis oculi
1747580917,happy,444,45,6,47,8,46,57,430,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,34,38,19,20,5,55,19,212,Orbicularis oculi
1747580917,happy,498,41,18,42,10,8,28,12,Zygomaticus Major
1747580917,happy,523,23,31,43,23,11,19,438,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,50,52,15,44,10,8,21,550,Orbicularis oculi
1747580917,happy,45,49,41,34,41,27,28,324,Orbicularis oculi
1747580917,happy,53,50,28,11,45,47,58,449,Orbicularis oculi
1747580917,happy,39,9,33,37,53,58,45,483,Orbicularis oculi
1747580917,happy,32,3,36,23,47,53,51,590,Orbicularis oculi
1747580917,happy,39,14,36,26,42,34,40,407,Orbicularis oculi
1747580917,happy,39,40,15,41,28,44,17,199,Orbicularis oculi
1747580917,happy,500,48,54,18,54,22,39,432,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,353,15,53,31,21,44,23,194,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,51,24,25,5,3,6,41,371,Orbicularis oculi
1747580917,happy,8,18,41,21,34,16,19,311,Orbicularis oculi
1747580917,happy,486,5,13,33,54,31,51,505,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,465,7,8,23,32,48,55,531,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,254,36,42,7,26,22,40,523,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,12,24,26,24,12,29,49,437,Orbicularis oculi
1747580917,happy,47,30,39,33,41,31,10,502,Orbicularis oculi
1747580917,happy,445,47,26,19,52,4,58,12,Zygomaticus Major
1747580917,happy,504,23,50,11,48,43,5,418,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,218,16,22,54,46,19,33,291,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,430,56,22,10,34,53,16,510,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,11,7,32,9,48,44,14,405,Orbicularis oculi
1747580917,happy,594,27,36,2,9,54,20,238,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,546,25,44,42,36,46,19,408,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,568,37,26,28,29,35,53,246,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,202,3,30,44,12,58,16,523,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,418,36,46,36,5,38,17,431,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,42,54,37,9,21,12,54,507,Orbicularis oculi
1747580917,happy,414,37,28,26,9,35,10,337,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,189,41,18,54,44,16,39,27,Zygomaticus Major
1747580917,happy,287,49,52,23,11,18,4,37,Zygomaticus Major
1747580917,happy,530,29,26,15,53,37,49,553,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,366,27,47,12,14,5,18,32,Zygomaticus Major
1747580917,happy,299,27,53,20,33,2,53,419,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,312,25,6,49,11,35,19,335,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,238,18,14,24,23,34,53,316,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,384,35,48,44,36,43,34,309,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,528,11,33,19,51,52,33,420,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,613,52,31,6,33,8,41,9,Zygomaticus Major
1747580917,happy,480,49,39,26,36,13,13,46,Zygomaticus Major
1747580917,happy,358,8,17,15,36,21,51,570,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,47,21,43,40,56,6,53,390,Orbicularis oculi
1747580917,happy,243,8,39,19,47,20,37,540,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,550,29,7,37,4,30,43,401,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,502,8,20,36,6,30,40,500,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,468,56,41,12,15,23,48,252,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,279,40,8,23,18,34,52,614,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,577,32,28,44,18,52,30,13,Zygomaticus Major
1747580917,happy,208,13,6,32,19,9,56,614,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,34,9,15,42,28,23,58,470,Orbicularis oculi
1747580917,happy,574,15,12,22,37,56,40,19,Zygomaticus Major
1747580917,happy,533,25,5,25,39,2,51,214,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,242,56,35,51,40,30,16,514,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,53,27,51,25,40,56,40,235,Orbicularis oculi
1747580917,happy,51,30,44,42,21,13,10,386,Orbicularis oculi
1747580917,happy,374,27,56,33,54,18,39,16,Zygomaticus Major
1747580917,happy,7,22,28,34,11,17,11,427,Orbicularis oculi
1747580917,happy,515,16,42,11,15,56,28,33,Zygomaticus Major
1747580917,happy,290,38,43,33,25,46,26,222,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,20,23,41,18,19,51,39,489,Orbicularis oculi
1747580917,happy,379,27,16,36,60,10,14,33,Zygomaticus Major
1747580917,happy,13,46,39,57,32,18,45,347,Orbicularis oculi
1747580917,happy,502,16,46,47,5,18,14,208,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,227,13,36,26,46,41,30,49,Zygomaticus Major
1747580917,happy,12,40,46,20,8,11,22,444,Orbicularis oculi
1747580917,happy,295,30,20,18,52,12,14,17,Zygomaticus Major
1747580917,happy,263,28,54,24,20,18,52,390,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,392,33,35,21,53,56,42,239,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,9,36,41,17,8,30,29,442,Orbicularis oculi
1747580917,happy,412,50,13,43,18,40,47,614,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,350,38,36,41,24,38,22,34,Zygomaticus Major
1747580917,happy,50,7,51,41,53,59,42,317,Orbicularis oculi
1747580917,happy,55,27,51,11,28,43,17,584,Orbicularis oculi
1747580917,happy,294,13,21,34,30,6,25,20,Zygomaticus Major
1747580917,happy,19,17,23,44,18,42,7,346,Orbicularis oculi
1747580917,happy,362,48,49,17,20,57,11,204,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,561,15,24,55,23,52,60,449,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,45,29,24,27,54,7,31,618,Orbicularis oculi
1747580917,happy,431,38,26,18,31,37,46,471,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,430,14,31,12,30,48,8,56,Zygomaticus Major
1747580917,happy,602,49,24,54,30,40,32,282,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,46,35,30,12,43,53,16,241,Orbicularis oculi
1747580917,happy,322,29,31,37,44,39,49,52,Zygomaticus Major
1747580917,happy,414,17,12,20,35,35,38,39,Zygomaticus Major
1747580917,happy,419,11,8,7,28,11,47,526,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,594,23,45,20,21,46,34,425,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,200,22,24,15,59,15,34,592,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,425,54,17,55,36,25,47,55,Zygomaticus Major
1747580917,happy,449,28,54,22,48,53,16,451,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,431,58,21,51,17,19,18,60,Zygomaticus Major
1747580917,happy,254,8,16,38,35,19,16,310,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,458,31,22,24,29,10,34,53,Zygomaticus Major
1747580917,happy,34,23,17,21,34,24,16,308,Orbicularis oculi
1747580917,happy,446,33,14,31,32,22,24,14,Zygomaticus Major
1747580917,happy,459,28,16,45,40,54,16,211,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,558,29,7,35,47,22,30,32,Zygomaticus Major
1747580917,happy,312,34,50,45,10,49,38,46,Zygomaticus Major
1747580917,happy,15,51,56,17,12,39,53,400,Orbicularis oculi
1747580917,happy,584,49,23,49,30,15,40,615,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,396,35,44,50,7,56,46,254,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,207,15,9,10,34,10,11,49,Zygomaticus Major
1747580917,happy,400,19,3,40,54,34,33,19,Zygomaticus Major
1747580917,happy,214,16,42,55,31,26,20,440,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,473,56,43,12,28,38,26,207,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,577,47,24,54,46,55,54,41,Zygomaticus Major
1747580917,happy,455,29,23,9,20,35,26,238,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,298,56,42,7,7,52,56,10,Zygomaticus Major
1747580917,happy,607,55,14,21,28,23,9,239,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,371,12,56,9,56,18,56,266,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,563,44,45,48,41,20,7,620,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,455,22,22,48,44,30,6,12,Zygomaticus Major
1747580917,happy,544,58,24,59,33,31,18,338,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,335,18,22,51,34,11,27,375,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,602,19,16,14,54,37,11,427,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,362,55,25,22,12,5,31,254,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,605,11,35,42,50,4,29,446,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,559,48,48,11,39,17,32,324,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,376,42,55,45,48,28,43,409,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,46,13,37,49,20,46,27,436,Orbicularis oculi
1747580917,happy,343,8,45,31,44,15,6,252,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,445,13,42,38,55,40,37,51,Zygomaticus Major
1747580917,happy,405,30,37,56,30,42,44,16,Zygomaticus Major
1747580917,happy,397,11,49,29,32,18,18,352,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,514,35,50,13,25,48,29,473,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,623,41,34,10,19,43,41,191,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,623,21,57,55,54,14,51,13,Zygomaticus Major
1747580917,happy,593,27,49,35,9,11,14,277,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,609,51,21,28,36,28,50,558,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,468,37,55,54,10,11,33,36,Zygomaticus Major
1747580917,happy,27,18,21,21,38,8,19,253,Orbicularis oculi
1747580917,happy,443,42,9,50,21,23,31,41,Zygomaticus Major
1747580917,happy,241,10,27,53,22,7,19,230,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,296,12,6,22,19,40,33,12,Zygomaticus Major
1747580917,happy,36,5,17,17,50,27,41,553,Orbicularis oculi
1747580917,happy,500,31,21,14,6,13,32,306,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,404,17,30,15,25,21,46,437,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,196,57,43,7,4,53,44,266,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,454,4,23,30,19,40,8,512,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,432,6,5,29,3,43,31,368,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,47,37,31,34,50,40,23,208,Orbicularis oculi
1747580917,happy,442,11,18,54,10,57,52,24,Zygomaticus Major
1747580917,happy,233,53,33,31,50,9,14,322,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,48,35,41,33,34,18,9,336,Orbicularis oculi
1747580917,happy,281,7,41,7,41,52,13,533,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,298,11,36,43,37,49,44,309,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,190,15,10,20,33,40,45,345,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,482,41,44,15,7,39,8,25,Zygomaticus Major
1747580917,happy,540,18,52,51,32,18,33,522,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,366,20,44,57,9,9,51,433,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,307,33,52,21,15,5,35,201,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,574,35,39,32,28,25,53,310,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,392,26,11,30,10,46,16,324,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,254,17,18,6,18,11,53,31,Zygomaticus Major
1747580917,happy,43,16,8,24,36,30,31,264,Orbicularis oculi
1747580917,happy,264,19,19,55,25,38,16,199,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,555,33,42,34,30,44,37,333,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,395,50,41,13,12,49,40,569,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,511,14,30,29,45,27,30,41,Zygomaticus Major
1747580917,happy,569,10,43,17,29,56,11,413,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,482,50,51,44,27,17,44,616,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,342,23,22,46,16,40,22,288,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,538,10,31,30,50,23,37,448,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,30,30,13,12,45,23,39,486,Orbicularis oculi
1747580917,happy,358,51,39,8,11,22,48,476,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,55,53,45,56,53,50,37,606,Orbicularis oculi
1747580917,happy,617,15,40,34,18,13,47,191,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,594,45,53,27,43,25,18,236,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,399,39,46,29,19,13,22,358,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,486,9,27,23,49,13,26,6,Zygomaticus Major
1747580917,happy,223,47,45,57,32,22,22,45,Zygomaticus Major
1747580917,happy,341,36,14,52,26,17,48,606,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,463,44,48,31,45,14,36,39,Zygomaticus Major
1747580917,happy,385,50,10,46,20,35,52,200,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,335,29,40,22,44,10,29,11,Zygomaticus Major
1747580917,happy,338,13,43,54,13,40,6,346,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,599,24,48,10,49,8,24,289,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,468,52,13,14,7,19,17,19,Zygomaticus Major
1747580917,happy,502,33,9,27,6,29,27,42,Zygomaticus Major
1747580917,happy,229,13,39,9,8,41,20,468,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,374,27,36,4,26,39,37,568,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,305,24,14,42,36,43,32,35,Zygomaticus Major
1747580917,happy,538,47,13,22,28,28,19,32,Zygomaticus Major
1747580917,happy,454,40,47,6,46,30,42,18,Zygomaticus Major
1747580917,happy,600,45,29,50,50,5,34,8,Zygomaticus Major
1747580917,happy,263,56,11,16,25,53,11,219,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,260,54,50,45,39,33,30,535,"Zygomaticus Major, Orbicularis oculi"
1747580917,happy,19,55,38,16,18,38,40,436,Orbicularis oculi
1747580917,happy,52,48,44,28,27,12,18,610,Orbicularis oculi
1747580917,happy,484,49,44,12,5,48,30,619,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,38,3,42,26,50,39,29,489,Orbicularis oculi
1747580917,happy,42,5,37,12,26,48,14,262,Orbicularis oculi
1747580917,happy,23,19,5,25,54,33,19,249,Orbicularis oculi
1747580917,happy,221,4,11,57,46,32,48,48,Zygomaticus Major
1747580917,happy,329,46,48,23,41,42,11,16,Zygomaticus Major
1747580917,happy,573,31,26,29,42,40,23,288,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,282,18,9,13,51,2,29,375,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,3,11,19,21,10,42,30,565,Orbicularis oculi
1747580917,happy,226,54,23,49,20,20,52,370,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,255,47,45,17,29,38,11,21,Zygomaticus Major
1747580917,happy,476,38,26,38,44,21,51,45,Zygomaticus Major
1747580917,happy,486,45,51,19,41,29,45,602,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,452,30,34,7,49,44,9,349,"Orbicularis oculi, Zygomaticus Major"
1747580917,happy,29,33,30,39,8,34,13,211,Orbicularis oculi
1747580917,happy,356,24,5,43,14,35,3,39,Zygomaticus Major
1747580917,happy,203,53,35,42,36,29,57,18,Zygomaticus Major
1747580917,happy,244,15,19,44,37,50,13,232,"Orbicularis oculi, Zygomaticus Major"
